sample	taxon	contig_p	bin_p
SRR12795776	d__Bacteria	91.77703108006861	36.93255484032687
SRR12795776	d__Archaea	35.714285714285715	0.0
SRR12795780	d__Bacteria	92.66893117276334	15.966675730486745
SRR12795780	d__Archaea	0.0	0.0
SRR12795781	d__Bacteria	92.29183162099127	2.489468704798696
SRR12795781	d__Archaea	60.0	0.0
SRR12795782	d__Bacteria	98.25842790157542	8.979716229021344
SRR12795782	d__Archaea	0.0	0.0
SRR12795783	d__Bacteria	98.39688417553762	50.784306706755174
SRR12795783	d__Archaea	0.0	0.0
SRR12795786	d__Bacteria	92.96791455010664	6.926191360678525
SRR12795786	d__Archaea	0.0	0.0
SRR12795787	d__Bacteria	96.64988389763903	4.037353343404983
SRR12795787	d__Archaea	0.0	0.0
SRR12795791	d__Bacteria	81.13521932843119	22.61382982576883
SRR12795791	d__Archaea	0.0	0.0
SRR12799835	d__Bacteria	72.47591866845966	17.626726068761396
SRR12799835	d__Archaea	66.20028682360348	0.5491622652068978
SRR14369131	d__Bacteria	83.44370372950567	18.190182281967672
SRR14369131	d__Archaea	0.0	0.0
SRR14369132	d__Bacteria	53.23612933429429	7.267200118271025
SRR14369132	d__Archaea	45.996073918635346	0.0
SRR14369135	d__Bacteria	56.09059282970619	18.85171536608315
SRR14369135	d__Archaea	64.99401819372022	0.09254870093225886
SRR14369139	d__Bacteria	47.19747131040064	11.65795626483038
SRR14369139	d__Archaea	1.7805858701895463	0.0
SRR14369140	d__Bacteria	66.89900821448936	25.729644418389615
SRR14369140	d__Archaea	82.29688074432285	0.0
SRR14369143	d__Bacteria	82.5747363215006	40.897130787711866
SRR14369143	d__Archaea	21.68141592920354	0.0
SRR14369144	d__Bacteria	74.76608192473276	13.370694494402013
SRR14369144	d__Archaea	64.9668032207939	0.07769458963130385
SRR14369150	d__Bacteria	80.72914874219028	25.894541956836598
SRR14369150	d__Archaea	70.80482241772565	0.0
SRR14369154	d__Bacteria	48.3464509532734	22.298675066035692
SRR14369154	d__Archaea	33.224323427650596	0.0
SRR14369156	d__Bacteria	71.5210296095659	24.79838465909778
SRR14369156	d__Archaea	73.95778824350253	30.660212803069946
SRR14369158	d__Bacteria	87.42763947453918	24.088449543468926
SRR14369158	d__Archaea	69.39628673306282	8.3364072298045
SRR14369163	d__Bacteria	74.11600121952769	37.17472909970909
SRR14369163	d__Archaea	73.02705917335712	46.94617900683913
SRR14369165	d__Bacteria	84.43438853652442	35.232469284433414
SRR14369165	d__Archaea	115.96093947301962	0.0
SRR14369168	d__Bacteria	64.38812038973745	17.176782146602687
SRR14369168	d__Archaea	24.77740003237818	0.0
SRR14369170	d__Bacteria	64.88942308517649	19.24960681229429
SRR14369170	d__Archaea	48.79547449526967	1.2630449624500146
SRR14369178	d__Bacteria	75.56041060236133	11.146258207131229
SRR14369178	d__Archaea	85.88524530894102	0.0
SRR14369182	d__Bacteria	90.94079748892767	33.62388448889696
SRR14369182	d__Archaea	33.91304347826087	0.0
SRR14369187	d__Bacteria	70.61106704693117	29.000594618258056
SRR14369187	d__Archaea	137.8944348823867	0.0
SRR14369192	d__Bacteria	74.49610102462215	22.76803602364554
SRR14369192	d__Archaea	27.049180327868854	0.0
SRR14369193	d__Bacteria	72.83313101650126	10.581675851912745
SRR14369193	d__Archaea	78.98627905519704	0.12530543199047678
SRR14369194	d__Bacteria	73.1706856354362	24.494426109812537
SRR14369194	d__Archaea	71.53924369341016	0.30988234154844335
SRR14369195	d__Bacteria	83.95274146061126	28.973423839738903
SRR14369195	d__Archaea	77.09212376933895	0.0
SRR14369225	d__Bacteria	92.84454986984795	40.67885028379827
SRR14369225	d__Archaea	8.111888111888112	0.0
SRR14369228	d__Bacteria	46.60752744578601	13.787117748032093
SRR14369228	d__Archaea	2.601993919253341	0.0
SRR14369235	d__Bacteria	54.69711321449843	6.626657750920795
SRR14369235	d__Archaea	13.069767441860467	0.0
SRR14369238	d__Bacteria	79.44172971120864	22.267500944208013
SRR14369238	d__Archaea	25.0901225666907	0.0
SRR14369248	d__Bacteria	84.62732031655798	19.374265290044228
SRR14369248	d__Archaea	15.048543689320388	0.0
SRR14369252	d__Bacteria	74.92583862381271	30.582714353700922
SRR14369252	d__Archaea	28.904847396768403	0.0
SRR14369259	d__Bacteria	65.1433093153929	16.27629530187626
SRR14369259	d__Archaea	1.583204267768026	0.0
SRR14369260	d__Bacteria	66.95710144374118	9.436536803149055
SRR14369260	d__Archaea	5.027092113184828	0.0
SRR14369262	d__Bacteria	80.35373870270091	29.35914906143689
SRR14369262	d__Archaea	3.308823529411765	0.0
SRR14369268	d__Bacteria	63.338512001441586	7.318261623390697
SRR14369268	d__Archaea	2.1507578861122494	0.0
SRR14369269	d__Bacteria	76.95345578330169	18.678491716139582
SRR14369269	d__Archaea	77.24535554131967	53.41020713218023
SRR14369270	d__Bacteria	79.05301380083634	39.93984262854136
SRR14369270	d__Archaea	80.46085116388431	0.0
SRR14369284	d__Bacteria	78.58525902475007	16.672875951125565
SRR14369284	d__Archaea	9.771309771309772	0.0
SRR14369287	d__Bacteria	75.65694429265561	12.815297761830422
SRR14369287	d__Archaea	70.22509658995465	0.0
SRR14369292	d__Bacteria	80.95340869668091	32.50891682374025
SRR14369292	d__Archaea	14.803625377643503	0.0
SRR14369293	d__Bacteria	88.16047416437016	34.75131294954491
SRR14369293	d__Archaea	2.547770700636943	0.0
SRR14369295	d__Bacteria	43.31521068032818	5.85232706064113
SRR14369295	d__Archaea	8.55047076855704	0.0
SRR14369296	d__Bacteria	73.95747525239597	14.610897956213792
SRR14369296	d__Archaea	60.38964562869702	0.0
SRR14369298	d__Bacteria	70.99670274001416	41.67439384827469
SRR14369298	d__Archaea	32.292036445391076	7.703230386936458
SRR14812339	d__Bacteria	81.11121990131994	16.82507655693806
SRR14812339	d__Archaea	17.869415807560138	0.0
SRR14812366	d__Bacteria	63.18369602754718	10.585230029757247
SRR14812366	d__Archaea	1.4983083615273078	0.0
SRR14812374	d__Bacteria	68.8845412056908	8.507027293432817
SRR14812374	d__Archaea	2.290804963410754	0.0
SRR14812377	d__Bacteria	67.77559270349178	13.526901664729419
SRR14812377	d__Archaea	0.0	0.0
SRR15057920	d__Bacteria	60.32892952052017	24.477128663483164
SRR15057920	d__Archaea	92.35848296964329	0.0
SRR15057921	d__Bacteria	56.9443545679931	14.49684129211779
SRR15057921	d__Archaea	53.31643430502746	0.0
SRR15057923	d__Bacteria	91.55869594974111	44.697887651116865
SRR15057923	d__Archaea	98.0091971918292	0.0418054174054693
SRR15057924	d__Bacteria	54.01382010232866	19.551373176693026
SRR15057924	d__Archaea	54.79194468033482	0.0
SRR15057925	d__Bacteria	46.32893463732208	8.648143479242265
SRR15057925	d__Archaea	76.47368976062427	30.396498998207317
SRR15057928	d__Bacteria	71.43533885407312	25.008168135861293
SRR15057928	d__Archaea	73.73322304346665	55.11380313258799
SRR15057929	d__Bacteria	58.48133172711839	30.424369029586046
SRR15057929	d__Archaea	76.57039438956338	62.1408641882211
SRR15057930	d__Bacteria	56.04679230762408	23.72084264906247
SRR15057930	d__Archaea	34.16506717850288	0.4414587332053743
SRR15410036	d__Bacteria	52.99483234115474	8.305204251938987
SRR15410036	d__Archaea	0.0	0.0
SRR15410100	d__Bacteria	83.61873801883492	42.04390825978904
SRR15410100	d__Archaea	39.130434782608695	0.0
SRR15732363	d__Bacteria	97.04139564443712	2.4079016811197413
SRR15732363	d__Archaea	41.74757281553398	39.15857605177994
SRR16235687	d__Bacteria	88.64928497212291	5.96020335007579
SRR16235687	d__Archaea	22.382671480144403	0.0
SRR16235690	d__Bacteria	78.83774627019359	21.356734960642534
SRR16235690	d__Archaea	4.648292883587001	1.6454134101192923
SRR16235692	d__Bacteria	85.29768971493293	31.206183580778795
SRR16235692	d__Archaea	15.909090909090908	1372.7272727272727
SRR16235696	d__Bacteria	88.09797822240024	20.185084055107968
SRR16235696	d__Archaea	91.7412935323383	16.616915422885572
SRR16235698	d__Bacteria	85.0241920861381	20.933987044970536
SRR16235698	d__Archaea	32.01799930771894	1.0384215991692627
SRR16235699	d__Bacteria	78.96105284861555	21.59414127883225
SRR16235699	d__Archaea	3.0153237765694514	0.0
SRR16235700	d__Bacteria	80.45055147892319	18.7939297153117
SRR16235700	d__Archaea	66.57549234135668	0.15043763676148797
SRR16235703	d__Bacteria	84.7100958714546	26.70183723201733
SRR16235703	d__Archaea	5.172413793103448	0.0
SRR17241481	d__Bacteria	74.64537340481604	24.403291898244458
SRR17241481	d__Archaea	83.84346482938032	0.15242972989451864
SRR17241488	d__Bacteria	83.98309745148458	33.49436856094161
SRR17241488	d__Archaea	95.71906836099213	0.017639223874149536
SRR17241489	d__Bacteria	80.2335250062991	23.356799732259244
SRR17241489	d__Archaea	93.98506309554469	74.87561164048417
SRR17241490	d__Bacteria	73.39124527507725	16.964150884938807
SRR17241490	d__Archaea	93.64885146497737	67.5468786729915
SRR17241501	d__Bacteria	71.78406106120882	11.290988599038627
SRR17241501	d__Archaea	89.24596455581894	0.0
SRR17241508	d__Bacteria	72.49597158581234	14.895500081753315
SRR17241508	d__Archaea	80.55080023438308	57.87768420326987
SRR17241510	d__Bacteria	69.03547778637507	20.284287807448603
SRR17241510	d__Archaea	92.55120931263593	41.00339697926464
SRR17241511	d__Bacteria	86.53291852907428	31.419061387992492
SRR17241511	d__Archaea	94.96836369767585	92.6344653775502
SRR17241524	d__Bacteria	70.55270403837869	42.15078478009105
SRR17241524	d__Archaea	78.69339869018442	65.26979790268793
SRR17241527	d__Bacteria	87.06266573115782	49.48477401415803
SRR17241527	d__Archaea	93.04353565590797	85.07681735058763
SRR17241533	d__Bacteria	79.74421032897624	36.11376173158825
SRR17241533	d__Archaea	86.14925751268187	8.56321938355415
SRR17241538	d__Bacteria	78.80121744677055	27.10015638344717
SRR17241538	d__Archaea	87.4128626040027	40.964695300202386
SRR17241542	d__Bacteria	77.82001852227575	17.378164625880736
SRR17241542	d__Archaea	84.92877386634845	0.0
SRR17241544	d__Bacteria	78.1863073621303	20.413489672032096
SRR17241544	d__Archaea	1.4067278287461773	0.6523955147808359
SRR17241558	d__Bacteria	80.82049716826005	14.897876213166642
SRR17241558	d__Archaea	92.13425715583826	0.5508859609268515
SRR17241563	d__Bacteria	82.65107897507295	17.922362192070633
SRR17241563	d__Archaea	70.28504490433424	0.017354332075144255
SRR17241564	d__Bacteria	75.55840526546035	24.743597728574183
SRR17241564	d__Archaea	78.04740051549632	61.88470484692273
SRR17241565	d__Bacteria	75.23738174896761	14.953290816629222
SRR17241565	d__Archaea	99.40493628240809	94.0969679214882
SRR17241569	d__Bacteria	75.34201319484461	36.59286733289757
SRR17241569	d__Archaea	84.69980944110766	73.70649106302916
SRR17241573	d__Bacteria	81.80457559221885	22.804723121142978
SRR17241573	d__Archaea	97.01354834180731	88.45232006578617
SRR17241576	d__Bacteria	76.48095245835466	29.373922576298984
SRR17241576	d__Archaea	93.73116798680098	81.03201180081236
SRR17241584	d__Bacteria	71.81086833457779	23.735470029913202
SRR17241584	d__Archaea	87.98138091543832	82.99922420480993
SRR17241603	d__Bacteria	79.4973037747154	24.48220911776145
SRR17241603	d__Archaea	81.52055292833758	2.3281193161149507
SRR17241613	d__Bacteria	73.29287035812689	31.706671095852563
SRR17241613	d__Archaea	90.63227540742281	51.018457033593876
SRR17241617	d__Bacteria	71.41347594224754	20.48250086327262
SRR17241617	d__Archaea	94.08424253264175	0.0
SRR17241618	d__Bacteria	76.75925748772225	40.448318663013936
SRR17241618	d__Archaea	94.1179335254251	59.555212856621075
SRR17241619	d__Bacteria	81.74270335948958	17.491146032633694
SRR17241619	d__Archaea	118.57293457304854	0.0
SRR17241623	d__Bacteria	73.35856756942498	16.20773261449722
SRR17241623	d__Archaea	88.05850937815171	0.21389360823625767
SRR17241627	d__Bacteria	69.97132075829852	29.661611695513617
SRR17241627	d__Archaea	84.73830276223929	71.53636008846104
SRR17241629	d__Bacteria	79.01052545499255	19.299343433209117
SRR17241629	d__Archaea	7.810872734846908	0.0
SRR17241635	d__Bacteria	77.0062284016166	17.58922362881778
SRR17241635	d__Archaea	89.01790840231865	0.21976529560284214
SRR17241638	d__Bacteria	71.93636085270381	14.22128186722139
SRR17241638	d__Archaea	93.96948252985405	0.0
SRR17241641	d__Bacteria	77.07123691970685	23.513321400478628
SRR17241641	d__Archaea	89.609293822608	78.74436519035305
SRR17241642	d__Bacteria	69.8575884259304	27.887885395819627
SRR17241642	d__Archaea	87.86602710692175	40.91973897038318
SRR17241645	d__Bacteria	68.81784601239598	21.37907540514274
SRR17241645	d__Archaea	93.33150552374808	0.0
SRR17241646	d__Bacteria	77.84431112669054	23.435551863636377
SRR17241646	d__Archaea	78.35184376697086	66.46399250354058
SRR17241647	d__Bacteria	78.85917829988782	14.207464087623084
SRR17241647	d__Archaea	88.70788870542425	37.61120831998423
SRR17241658	d__Bacteria	74.65072428710106	21.201936458768568
SRR17241658	d__Archaea	94.35396054095193	29.22194250922077
SRR17241659	d__Bacteria	79.87351265140113	17.267753046201427
SRR17241659	d__Archaea	95.60031975794668	0.029654970860767765
SRR17241660	d__Bacteria	79.95560875552907	22.72811447871766
SRR17241660	d__Archaea	92.27573850376312	8.55905462388661
SRR17241679	d__Bacteria	85.80874043092261	6.165726353411801
SRR17241679	d__Archaea	38.297872340425535	0.0
SRR17241681	d__Bacteria	73.20464388440024	22.338949092500243
SRR17241681	d__Archaea	82.84170044693899	68.93877975262447
SRR17241686	d__Bacteria	93.0967569661763	40.28361260880585
SRR17241686	d__Archaea	91.66084973707478	81.01028433151846
SRR17241689	d__Bacteria	88.71902743704977	34.04303722125245
SRR17241689	d__Archaea	90.23811487631096	0.6509615323609094
SRR17241691	d__Bacteria	85.14747309197959	42.663671643143275
SRR17241691	d__Archaea	91.93029838730621	68.09463214480485
SRR18048901	d__Bacteria	89.14772387134661	22.644577027670245
SRR18048901	d__Archaea	242.6763110307414	0.0
SRR18048911	d__Bacteria	90.07598940589608	25.48539158285084
SRR18048911	d__Archaea	47.61904761904761	0.0
SRR21357591	d__Bacteria	63.74187231175662	18.471566765919327
SRR21357591	d__Archaea	72.45776656428258	0.128894251864853
SRR21357596	d__Bacteria	41.34235762845136	1.836260962148374
SRR21357596	d__Archaea	0.0	0.0
SRR21357619	d__Bacteria	62.17524423637168	2.5593593815917566
SRR21357619	d__Archaea	18.953168044077135	0.0
SRR21357623	d__Bacteria	69.91338006120837	17.799213810997312
SRR21357623	d__Archaea	10.835694050991501	0.0
SRR21357626	d__Bacteria	81.7225480947437	12.856197989955046
SRR21357626	d__Archaea	5.763688760806916	2.3054755043227666
SRR21357631	d__Bacteria	56.143950850855575	21.076348205436528
SRR21357631	d__Archaea	0.0	0.0
SRR21357639	d__Bacteria	84.04057857571115	16.283808540403705
SRR21357639	d__Archaea	0.0	0.0
SRR21357659	d__Bacteria	82.21794928057079	30.475414229406976
SRR21357659	d__Archaea	0.0	0.0
SRR21357662	d__Bacteria	78.42516020621694	12.369393386275124
SRR21357662	d__Archaea	11.46635089796724	0.0
SRR21357698	d__Bacteria	56.258439198060096	21.27571473291252
SRR21357698	d__Archaea	2.2825008269930533	0.03307972213033411
SRR21357700	d__Bacteria	60.315824732898015	12.763263869457203
SRR21357700	d__Archaea	61.87266548712332	33.63102760693122
SRR21357718	d__Bacteria	46.43518269471139	12.563891954055203
SRR21357718	d__Archaea	0.6423662981774724	0.0
SRR21357720	d__Bacteria	74.71610466921342	4.699332487412427
SRR21357720	d__Archaea	1.4925373134328357	0.0
SRR21357737	d__Bacteria	42.085149877576356	0.8676489802117545
SRR21357737	d__Archaea	8.487874465049929	0.0
SRR21357742	d__Bacteria	91.18976548949371	12.995818024926695
SRR21357742	d__Archaea	0.0	0.0
SRR21357748	d__Bacteria	66.30140280972574	7.320113538789365
SRR21357748	d__Archaea	0.0	0.0
SRR21357755	d__Bacteria	48.111464998587024	2.688024147473239
SRR21357755	d__Archaea	11.20698304404535	0.0
SRR21357756	d__Bacteria	79.07944983778357	25.020970572693763
SRR21357756	d__Archaea	77.77236959519753	0.0
SRR21357760	d__Bacteria	80.64907353614427	19.649395699080184
SRR21357760	d__Archaea	18.974358974358974	0.0
SRR21357771	d__Bacteria	79.42390495487346	19.726746872810505
SRR21357771	d__Archaea	0.0	0.0
SRR21357778	d__Bacteria	67.5040085515767	34.28185350362497
SRR21357778	d__Archaea	22.916666666666664	0.0
SRR21357784	d__Bacteria	68.21652989346548	12.961489385875216
SRR21357784	d__Archaea	37.84090909090909	0.9375
SRR21357788	d__Bacteria	76.37321621406156	17.629692001879075
SRR21357788	d__Archaea	18.786256135653726	0.0
SRR21357796	d__Bacteria	78.69945099258865	37.44779874850418
SRR21357796	d__Archaea	83.0874299336383	0.0
SRR21357798	d__Bacteria	80.00540465356568	29.448129234804377
SRR21357798	d__Archaea	60.69364161849711	0.0
SRR21357815	d__Bacteria	56.66932083065965	16.2876832739269
SRR21357815	d__Archaea	61.42049566731217	0.0645502024529077
SRR21357828	d__Bacteria	65.37776211692349	14.695142921110072
SRR21357828	d__Archaea	35.880349474307714	0.0
SRR21357836	d__Bacteria	68.28190553277196	45.85074867854816
SRR21357836	d__Archaea	28.12036448400085	0.0
SRR21357847	d__Bacteria	88.26038006039163	42.45671401466046
SRR21357847	d__Archaea	85.33171902895488	0.0
SRR21357849	d__Bacteria	64.68849628443223	8.013733757168575
SRR21357849	d__Archaea	0.0	0.0
SRR21357861	d__Bacteria	81.3231324979484	34.3374257553871
SRR21357861	d__Archaea	0.0	0.0
SRR21357864	d__Bacteria	76.4643224740886	21.064416020971063
SRR21357864	d__Archaea	8.228011348981171	1.5475883415011609
SRR21357874	d__Bacteria	65.5580334910756	10.119947544098455
SRR21357874	d__Archaea	7.015722337585287	0.0
SRR21357876	d__Bacteria	84.33241404447523	27.094091873935174
SRR21357876	d__Archaea	76.08310768589878	0.0
SRR21357883	d__Bacteria	61.68612430597291	22.474496105625978
SRR21357883	d__Archaea	11.093871217998448	2.2110162916989915
SRR21357890	d__Bacteria	66.93316923351979	10.625542742574003
SRR21357890	d__Archaea	7.344632768361582	0.0
SRR21357893	d__Bacteria	72.84921795592076	21.802882862791684
SRR21357893	d__Archaea	72.48322147651007	0.0
SRR21357927	d__Bacteria	79.11868880372049	31.523745541551783
SRR21357927	d__Archaea	73.03768057379534	57.14213556924942
SRR21376884	d__Bacteria	74.88018155178578	41.65264483696409
SRR21376884	d__Archaea	86.9674527915175	0.07651736670947995
SRR21376896	d__Bacteria	78.232828549702	13.979424493593223
SRR21376896	d__Archaea	7.001972386587771	0.0
SRR22460805	d__Bacteria	40.9503482829624	9.012178233741176
SRR22460805	d__Archaea	64.705402982642	0.0
SRR2329609	d__Bacteria	22.90918333854274	4.72356571077051
SRR2329609	d__Archaea	2.4867957746478875	0.0
SRR2329666	d__Bacteria	47.35031441522211	21.296956923784624
SRR2329666	d__Archaea	12.96514564741539	0.12909019475781555
SRR2329775	d__Bacteria	32.15666588592271	12.196260197241816
SRR2329775	d__Archaea	5.336866010598032	0.0
SRR2329877	d__Bacteria	30.850663697241963	4.060033822675805
SRR2329877	d__Archaea	7.561820571018994	0.0
SRR5240725	d__Bacteria	68.61619313005642	16.01697322847972
SRR5240725	d__Archaea	88.63337136838409	0.3028175195295357
SRR5240726	d__Bacteria	65.72304532916945	13.074798461213804
SRR5240726	d__Archaea	83.80730329699199	0.0
SRR5240727	d__Bacteria	65.42095419504889	33.03900931926357
SRR5240727	d__Archaea	81.47086914995224	1.0369763951425843
SRR5240728	d__Bacteria	53.84946893399813	15.48466768796794
SRR5240728	d__Archaea	77.29587026211578	0.0
SRR5240729	d__Bacteria	90.3671388812963	11.632627451432906
SRR5240729	d__Archaea	0.0	0.0
SRR5240730	d__Bacteria	83.96600478047603	19.963581665705863
SRR5240730	d__Archaea	0.0	0.0
SRR5240731	d__Bacteria	87.4945064046734	38.15548744763628
SRR5240731	d__Archaea	42.857142857142854	0.0
SRR5240732	d__Bacteria	79.084984395856	33.98183554134742
SRR5240732	d__Archaea	106.06060606060606	0.0
SRR5240734	d__Bacteria	86.36898411352908	37.59312060139267
SRR5240734	d__Archaea	0.0	0.0
SRR5240735	d__Bacteria	88.11242035849656	22.531941056841905
SRR5240735	d__Archaea	59.25925925925925	0.0
SRR5240736	d__Bacteria	81.27681792791519	35.530886111123486
SRR5240736	d__Archaea	0.22002200220022	0.0
SRR5240737	d__Bacteria	88.82115850327845	36.56807421534381
SRR5240737	d__Archaea	8.536585365853659	0.0
SRR5240741	d__Bacteria	88.9959583358445	60.889365775597604
SRR5240741	d__Archaea	0.5249343832020997	0.0
SRR5240742	d__Bacteria	83.08383264362817	42.54712710716358
SRR5240742	d__Archaea	6.043956043956044	0.0
SRR5240743	d__Bacteria	69.78127281312014	18.239737471622437
SRR5240743	d__Archaea	37.62376237623762	0.8486562942008486
SRR5240744	d__Bacteria	71.74923785682518	19.299300606639655
SRR5240744	d__Archaea	71.97208737864078	0.11529126213592232
SRR5240745	d__Bacteria	77.9949368646174	34.71355391973511
SRR5240745	d__Archaea	65.62179881171892	1.4136447449293177
SRR5240747	d__Bacteria	64.51717497323209	22.3239087583094
SRR5240747	d__Archaea	72.39075002198189	0.0
SRR5240748	d__Bacteria	73.07393392941822	32.92236181821024
SRR5240748	d__Archaea	82.62550364804531	0.22051617118588698
SRR5240749	d__Bacteria	74.07588767916016	24.3229900187026
SRR5240749	d__Archaea	92.15930761331964	0.0
SRR5240750	d__Bacteria	78.02322609674678	31.34187660572834
SRR5240750	d__Archaea	34.02777777777778	0.0
SRR5240751	d__Bacteria	73.74102573807228	14.680757068148923
SRR5240751	d__Archaea	4.504504504504505	0.0
SRR5241532	d__Bacteria	34.31224728280541	1.9521401462269514
SRR5241532	d__Archaea	79.83697983697984	0.0
SRR5241533	d__Bacteria	40.36124037914562	10.961348667301776
SRR5241533	d__Archaea	91.7862954783215	0.16273393002441008
SRR5241534	d__Bacteria	33.74877488989517	2.410644500961479
SRR5241534	d__Archaea	90.81495187547678	0.0
SRR5241535	d__Bacteria	43.049364550113225	5.433271497681379
SRR5241535	d__Archaea	80.47673971549403	0.0
SRR5241536	d__Bacteria	33.94112213341901	3.152028312027651
SRR5241536	d__Archaea	58.349527140821344	0.0
SRR5241537	d__Bacteria	45.36627281009304	7.075131822322833
SRR5241537	d__Archaea	89.68546655521136	0.0
SRR5241538	d__Bacteria	30.03106117941321	3.5529962975378004
SRR5241538	d__Archaea	73.63361564227554	0.0
SRR5666655	d__Bacteria	63.68444829600325	18.005718028392884
SRR5666655	d__Archaea	74.83479124489094	0.030558844875663703
SRR5666656	d__Bacteria	63.27873567119327	5.092681278668298
SRR5666656	d__Archaea	48.86125020190599	0.0
SRR5666657	d__Bacteria	68.32605447737272	3.2703543381287252
SRR5666657	d__Archaea	9.03546419697312	0.2936525864016264
SRR5976180	d__Bacteria	64.3918549243499	14.34573984635927
SRR5976180	d__Archaea	62.54705378107413	0.007454064328575156
SRR5976181	d__Bacteria	48.223915982746085	3.5416897392330977
SRR5976181	d__Archaea	51.539783547772764	0.0
SRR5976182	d__Bacteria	61.91167780385809	18.62273760324245
SRR5976182	d__Archaea	63.07587498935536	22.01311419569105
SRR5976183	d__Bacteria	59.293612521792284	14.306947742900759
SRR5976183	d__Archaea	72.62169086251068	0.0
SRR5976184	d__Bacteria	67.4342660113208	16.572289315288348
SRR5976184	d__Archaea	68.3449074074074	26.53769841269841
SRR5976185	d__Bacteria	65.51516905661	17.105140608365645
SRR5976185	d__Archaea	64.37246963562752	0.0
SRR5976186	d__Bacteria	63.09475099247106	12.320955058003142
SRR5976186	d__Archaea	66.46507408527366	0.0
SRR5976187	d__Bacteria	59.74775267371631	11.520456688805506
SRR5976187	d__Archaea	57.96413680892173	0.09491203688010576
SRR7182025	d__Bacteria	57.841844511075934	10.483740708871615
SRR7182025	d__Archaea	13.855421686746988	1.8072289156626504
SRR7182026	d__Bacteria	62.04704222443993	22.90684469527513
SRR7182026	d__Archaea	0.9655172413793104	0.0
SRR7182027	d__Bacteria	73.91291314834372	43.91051507786812
SRR7182027	d__Archaea	0.48	0.0
SRR7182028	d__Bacteria	40.249755776630316	12.740152980189665
SRR7182028	d__Archaea	57.40420271940667	0.0
SRR7182029	d__Bacteria	55.62904475173506	19.343412114200863
SRR7182029	d__Archaea	90.1546218487395	74.56134453781512
SRR7182030	d__Bacteria	56.87859816549549	20.87012529014949
SRR7182030	d__Archaea	93.60159506978431	0.0
SRR7182031	d__Bacteria	52.668303200431986	15.311292465944906
SRR7182031	d__Archaea	46.37434369235135	0.823045267489712
SRR7182032	d__Bacteria	53.671544761955346	15.290612033089054
SRR7182032	d__Archaea	24.503311258278146	0.0
SRR7182033	d__Bacteria	46.643311004484914	17.275950107293337
SRR7182033	d__Archaea	2.195845697329377	0.0
SRR7182034	d__Bacteria	54.50258168775374	13.959047731662134
SRR7182034	d__Archaea	76.6380655226209	0.0
SRR7182035	d__Bacteria	46.8222771202698	7.3983134951752305
SRR7182035	d__Archaea	86.6918263978548	0.0
SRR7182036	d__Bacteria	65.90648456536611	41.51423491381423
SRR7182036	d__Archaea	0.0	0.0
SRR7182037	d__Bacteria	65.52774142756176	35.04539461966198
SRR7182037	d__Archaea	22.744023433808938	0.6330908060096381
SRR7182038	d__Bacteria	79.22376620560455	29.63248337225878
SRR7182038	d__Archaea	266.66666666666663	0.0
SRR7182039	d__Bacteria	65.21308012329979	27.288208331945263
SRR7182039	d__Archaea	24.920260712799887	0.0
SRR7182040	d__Bacteria	66.22781069197588	29.575652196455636
SRR7182040	d__Archaea	0.0	0.0
SRR7182041	d__Bacteria	57.41132744099355	24.097669309860343
SRR7182041	d__Archaea	39.87985212569316	0.0
SRR7182042	d__Bacteria	72.59978012116727	56.01966150568091
SRR7182042	d__Archaea	0.16666666666666669	0.0
SRR7182043	d__Bacteria	64.23616626952608	23.91823316565175
SRR7182043	d__Archaea	7.415159216624309	0.0
