sample	taxon	contig_p	bin_p
SRR7182044	d__Bacteria	67.85760900248799	33.867793663979015
SRR7182044	d__Archaea	9.858168446856942	0.7704430047277184
SRR7182045	d__Bacteria	65.50911600107227	18.342952929067614
SRR7182045	d__Archaea	17.286706349206348	0.0
SRR7182046	d__Bacteria	54.00497656987883	23.04330517787031
SRR7182046	d__Archaea	1.9938650306748467	0.0
SRR7182047	d__Bacteria	59.97946625722507	21.528393238832148
SRR7182047	d__Archaea	26.878925709335068	0.0
SRR7182048	d__Bacteria	52.936572142484174	24.94361777446504
SRR7182048	d__Archaea	15.582191780821919	0.434668071654373
SRR7182049	d__Bacteria	57.96391134312394	12.73402717103048
SRR7182049	d__Archaea	93.07097586191396	0.33937160066525823
SRR7182050	d__Bacteria	63.07699203011875	31.817257778197515
SRR7182050	d__Archaea	2.359154929577465	0.0
SRR7182051	d__Bacteria	62.8423587053399	19.208188334831828
SRR7182051	d__Archaea	6.770833333333333	0.0
SRR7182052	d__Bacteria	56.42028860640036	16.968771212473797
SRR7182052	d__Archaea	10.168319114595342	0.7839520405810467
SRR7182053	d__Bacteria	63.097336710481635	9.326920789145252
SRR7182053	d__Archaea	13.297872340425531	0.0
SRR7182054	d__Bacteria	54.92122424118957	17.853378761830914
SRR7182054	d__Archaea	74.14700721388185	0.07798791187365958
SRR7182055	d__Bacteria	45.18777059706744	4.8007553223342425
SRR7182055	d__Archaea	7.917383820998279	0.0
SRR7182056	d__Bacteria	59.210435268689984	21.618937396799897
SRR7182056	d__Archaea	18.429068755439513	0.0
SRR7182057	d__Bacteria	50.21803876922451	24.644116874008006
SRR7182057	d__Archaea	14.15525114155251	0.0
SRR7182058	d__Bacteria	52.830801382525514	21.874929668033115
SRR7182058	d__Archaea	25.927758535378526	0.0
SRR7182059	d__Bacteria	43.92266135911288	6.040375319874893
SRR7182059	d__Archaea	95.22593670209606	0.0
SRR7182060	d__Bacteria	76.9642899061438	32.82854156281544
SRR7182060	d__Archaea	3.686635944700461	0.0
SRR7182061	d__Bacteria	53.70458226958906	25.83129321597635
SRR7182061	d__Archaea	39.351299785356545	0.4531361793465299
SRR7182062	d__Bacteria	56.173879066132656	23.588811826381427
SRR7182062	d__Archaea	95.04683283060803	0.0
SRR7182063	d__Bacteria	54.001078521019444	13.372281458127318
SRR7182063	d__Archaea	11.851851851851853	0.5333333333333333
SRR8198110	d__Bacteria	68.68944573222616	28.610418317146408
SRR8198110	d__Archaea	66.57165991902833	0.0
SRR8655112	d__Bacteria	81.10949822954744	47.9180043870281
SRR8655112	d__Archaea	82.87117660192007	66.10322921106578
SRR8655113	d__Bacteria	79.12749630441502	24.96244303839952
SRR8655113	d__Archaea	89.85698989059898	66.6130648670688
SRR8655114	d__Bacteria	79.36279299164632	42.72223575533909
SRR8655114	d__Archaea	88.08381529758769	71.19511171335124
SRR8655115	d__Bacteria	78.37236483818326	35.09616070819701
SRR8655115	d__Archaea	88.23881669561051	67.0133099681355
SRR8655116	d__Bacteria	75.87945248857731	29.315003945231794
SRR8655116	d__Archaea	89.16931314984639	66.97108417370445
SRR8655117	d__Bacteria	78.98701780215993	28.419752353349182
SRR8655117	d__Archaea	86.63529630812914	63.5603100079766
SRR8655118	d__Bacteria	75.21760710766375	34.126126257303355
SRR8655118	d__Archaea	87.52508780732565	61.98469643753136
SRR8655119	d__Bacteria	84.00678869793099	42.65896249294164
SRR8655119	d__Archaea	82.57273999973994	68.15780234831115
SRR8655120	d__Bacteria	81.5912057215243	34.20278685875523
SRR8655120	d__Archaea	85.09366171125843	65.92352833366185
SRR8960081	d__Bacteria	67.0736894226017	29.270301262289877
SRR8960081	d__Archaea	1.1775788977861517	0.0
SRR8960082	d__Bacteria	71.11251921158357	38.33557749346132
SRR8960082	d__Archaea	7.708333333333334	3.298611111111111
SRR8960086	d__Bacteria	51.51471957211324	8.855427036996021
SRR8960086	d__Archaea	81.50057273768614	60.37800687285223
SRR8960109	d__Bacteria	75.01904411365157	22.368221397689283
SRR8960109	d__Archaea	6.689834926151173	0.0
SRR8960112	d__Bacteria	40.240073759678864	16.024645036473295
SRR8960112	d__Archaea	22.27615965480043	0.0
SRR8960118	d__Bacteria	56.69809205222533	31.040929603306246
SRR8960118	d__Archaea	93.85882694617894	0.0
SRR8960120	d__Bacteria	54.84374039103663	26.505581102465868
SRR8960120	d__Archaea	92.64898676149265	75.74482669979864
SRR8960126	d__Bacteria	72.56342818227208	32.56677063074092
SRR8960126	d__Archaea	17.48768472906404	0.0
SRR8960132	d__Bacteria	67.01900020576369	9.033501452908975
SRR8960132	d__Archaea	89.83798102218915	25.356967904639223
SRR8960136	d__Bacteria	50.72678119932104	9.583562296150824
SRR8960136	d__Archaea	59.125036095870634	0.0
SRR8960137	d__Bacteria	68.12338650693506	11.989968985836523
SRR8960137	d__Archaea	82.04946204423192	0.0
SRR8960139	d__Bacteria	63.349917544141206	19.03351034012751
SRR8960139	d__Archaea	18.025078369905955	0.0
SRR8960142	d__Bacteria	61.123626236640035	12.579108182522369
SRR8960142	d__Archaea	13.476157567380787	0.0
SRR8960148	d__Bacteria	55.514450529286854	27.211625762566605
SRR8960148	d__Archaea	7.098618389709385	8.670795616960456
SRR8960150	d__Bacteria	75.7468405439922	16.770717449755544
SRR8960150	d__Archaea	89.35544611819235	10.398319814600232
SRR8960154	d__Bacteria	62.260823891348394	22.060975286790637
SRR8960154	d__Archaea	70.92755354552436	49.70560628039935
SRR8960158	d__Bacteria	56.93137055524122	26.04543572210488
SRR8960158	d__Archaea	10.83861874559549	0.0
SRR8960165	d__Bacteria	68.48906041415293	13.06538231653127
SRR8960165	d__Archaea	4.56754130223518	0.09718172983479105
SRR8960172	d__Bacteria	87.60770254751333	48.1151572473159
SRR8960172	d__Archaea	95.4090542375997	89.9173823796734
SRR8960181	d__Bacteria	62.2911059743655	20.650075449378942
SRR8960181	d__Archaea	95.27065527065527	87.35246235246235
SRR8960188	d__Bacteria	60.9756812346112	16.01387941186383
SRR8960188	d__Archaea	2.7559055118110236	0.0
SRR8960192	d__Bacteria	50.49434723054694	12.819175887529585
SRR8960192	d__Archaea	27.744551444500757	0.8413583375570197
SRR8960197	d__Bacteria	50.394358996796775	18.62779188898535
SRR8960197	d__Archaea	3.081232492997199	0.0
SRR8960200	d__Bacteria	57.350007014221916	32.962853877468525
SRR8960200	d__Archaea	86.07496996721845	0.39297131105817196
SRR8960201	d__Bacteria	70.91219622257827	18.075274252926746
SRR8960201	d__Archaea	92.94227145808269	87.37599600463099
SRR8960203	d__Bacteria	58.78083250655646	27.205150902457493
SRR8960203	d__Archaea	88.79954912643247	2.3482998309224126
SRR8960206	d__Bacteria	57.15249021375619	29.25060138813024
SRR8960206	d__Archaea	87.4746303276312	81.80309912696111
SRR8960209	d__Bacteria	60.5449482572859	15.135415567310373
SRR8960209	d__Archaea	90.99007644658063	0.0
SRR8960211	d__Bacteria	88.28508227196747	48.8646254477273
SRR8960211	d__Archaea	96.16627448770156	88.52504700668035
SRR8960232	d__Bacteria	78.99000141686615	29.068454705560637
SRR8960232	d__Archaea	73.98081534772182	3.477218225419664
SRR8960237	d__Bacteria	67.87267047477003	8.248589439372862
SRR8960237	d__Archaea	27.968197879858657	0.0
SRR8960243	d__Bacteria	48.000606593951986	14.400264695542683
SRR8960243	d__Archaea	4.120916361664633	0.67778229632642
SRR8960244	d__Bacteria	66.421944468915	38.224940362340156
SRR8960244	d__Archaea	89.94235124562488	79.40292361540045
SRR8960250	d__Bacteria	60.37373637182698	20.90472884171895
SRR8960250	d__Archaea	26.1986301369863	1.1986301369863013
SRR8960256	d__Bacteria	63.10574533490432	19.58065072225697
SRR8960256	d__Archaea	9.850107066381156	0.0
SRR8960257	d__Bacteria	70.57772303446707	21.29352744131361
SRR8960257	d__Archaea	0.9925558312655087	0.0
SRR8960265	d__Bacteria	68.79821669847378	14.871325752198898
SRR8960265	d__Archaea	96.30895616705924	0.008617222956281955
SRR8960267	d__Bacteria	64.4353629507058	31.51686202310392
SRR8960267	d__Archaea	82.11893086539126	79.73962290213412
SRR8960268	d__Bacteria	67.07469336633154	19.13694531109118
SRR8960268	d__Archaea	2.4432809773123907	0.0
SRR8960285	d__Bacteria	54.924302964791785	19.85851100072763
SRR8960285	d__Archaea	30.706243602865918	0.511770726714432
SRR8960287	d__Bacteria	69.22935766644743	43.49402066185041
SRR8960287	d__Archaea	93.86601189403495	0.16444404397188683
SRR8960301	d__Bacteria	62.85663125223827	23.427241255819506
SRR8960301	d__Archaea	46.28658304827062	0.0
SRR8960303	d__Bacteria	54.80537574093981	25.220193490390024
SRR8960303	d__Archaea	48.92857142857142	0.0
SRR8960318	d__Bacteria	65.11492286448627	11.778569054343121
SRR8960318	d__Archaea	7.764705882352942	0.0
SRR8960319	d__Bacteria	54.94951166553012	22.804235370652
SRR8960319	d__Archaea	91.42343535645017	78.892095179526
SRR8960324	d__Bacteria	62.325834449058334	33.78354711549596
SRR8960324	d__Archaea	76.40354853331607	0.24606617885125948
SRR8960325	d__Bacteria	64.80401324345975	23.751838946371297
SRR8960325	d__Archaea	48.2432238634734	0.0
SRR8960326	d__Bacteria	51.03370309351377	19.528062691094284
SRR8960326	d__Archaea	74.93514314833688	0.33354952283887707
SRR8960327	d__Bacteria	75.0663623419646	12.136343414965923
SRR8960327	d__Archaea	0.39637599093997733	0.0
SRR8960330	d__Bacteria	73.55342766331617	43.09913521885739
SRR8960330	d__Archaea	94.80677166446958	85.03781308540901
SRR8960340	d__Bacteria	59.4781158467236	25.61351853655435
SRR8960340	d__Archaea	13.134404488650855	0.0
SRR8960349	d__Bacteria	68.70169408512014	6.728898562107036
SRR8960349	d__Archaea	84.15408494426414	78.15315769316051
SRR8960350	d__Bacteria	66.3892241795638	6.973107831708447
SRR8960350	d__Archaea	95.20948830381116	89.63086016728158
SRR8960352	d__Bacteria	67.43899673771523	27.92442617434937
SRR8960352	d__Archaea	7.12054965646471	0.0
SRR8960355	d__Bacteria	70.90960693602752	27.353336935097104
SRR8960355	d__Archaea	16.974708171206228	0.5836575875486382
SRR8960373	d__Bacteria	51.08963176074673	28.54974037173379
SRR8960373	d__Archaea	95.83188408559218	0.16342749870163284
SRR8960386	d__Bacteria	52.18482085791318	13.530976116837227
SRR8960386	d__Archaea	2.238209432454037	0.0
SRR8960389	d__Bacteria	69.51104473990387	24.268131346831893
SRR8960389	d__Archaea	67.61215385910276	0.9342647925258817
SRR8960391	d__Bacteria	52.716192878818404	23.216353027806488
SRR8960391	d__Archaea	4.8833189282627485	0.0
SRR8960392	d__Bacteria	62.17762146147099	20.424877183223895
SRR8960392	d__Archaea	39.81481481481482	1.5432098765432098
SRR8960393	d__Bacteria	67.98112441946762	32.39970902424307
SRR8960393	d__Archaea	27.411549628992365	1.5485536079148294
SRR8960394	d__Bacteria	73.89756668357428	47.32471557577112
SRR8960394	d__Archaea	94.98007930866784	0.00888481538288878
SRR8960403	d__Bacteria	65.95479225230082	14.957421761110776
SRR8960403	d__Archaea	22.277227722772277	11.386138613861387
SRR8960404	d__Bacteria	66.0982073791612	16.7771769920799
SRR8960404	d__Archaea	19.2090395480226	0.0
SRR8960410	d__Bacteria	67.83596839703247	16.93154932775888
SRR8960410	d__Archaea	10.164271047227926	0.0
SRR8960411	d__Bacteria	46.48485895505812	11.107785573098143
SRR8960411	d__Archaea	90.56122448979592	84.82469911041339
SRR8960412	d__Bacteria	74.07978082650361	34.327120579813176
SRR8960412	d__Archaea	28.421052631578945	0.0
SRR8960425	d__Bacteria	62.374205853168206	21.00186858078068
SRR8960425	d__Archaea	13.941825476429287	0.0
SRR8960429	d__Bacteria	68.78762564868411	17.762025037138027
SRR8960429	d__Archaea	158.968850698174	0.0
SRR8960431	d__Bacteria	82.57303986627488	64.58734652171728
SRR8960431	d__Archaea	6.5588773642464915	0.0
SRR8960434	d__Bacteria	51.195283398226344	9.816060236119037
SRR8960434	d__Archaea	5.141898077509918	0.0
SRR8960438	d__Bacteria	71.22978555057784	23.044251327738742
SRR8960438	d__Archaea	91.49861821763756	83.18329821873205
SRR8960440	d__Bacteria	52.697976754540974	19.07991550010083
SRR8960440	d__Archaea	86.63144724037258	80.11956068399833
SRR8960444	d__Bacteria	64.85681842554662	22.17555775714785
SRR8960444	d__Archaea	4.892966360856269	0.0
SRR8960445	d__Bacteria	61.48140814426753	20.03238195738187
SRR8960445	d__Archaea	17.543859649122805	0.1697792869269949
SRR8960448	d__Bacteria	70.81704364699365	26.69173816161739
SRR8960448	d__Archaea	55.69109337160283	0.20629652883666694
SRR8960451	d__Bacteria	59.865873990190366	13.908495317009084
SRR8960451	d__Archaea	3.606557377049181	1.405152224824356
SRR8960473	d__Bacteria	74.9822258391465	50.870604533951514
SRR8960473	d__Archaea	4.1187384044526905	0.0
SRR8960474	d__Bacteria	72.45253554855519	29.101958960497036
SRR8960474	d__Archaea	5.171898355754858	0.0
SRR8960477	d__Bacteria	64.2512792229678	26.34102399117566
SRR8960477	d__Archaea	28.38283828382838	0.0
SRR8960486	d__Bacteria	63.83216098584762	17.911028360721915
SRR8960486	d__Archaea	15.582959641255606	1.905829596412556
SRR8960490	d__Bacteria	71.11160360974135	34.34897495302452
SRR8960490	d__Archaea	94.63308792166607	0.0
SRR8960492	d__Bacteria	88.87937805517188	36.44202708152137
SRR8960492	d__Archaea	95.63621788850061	0.05761595210360851
SRR8960498	d__Bacteria	67.68649931759943	29.19698051306976
SRR8960498	d__Archaea	91.5121690132469	0.0
SRR8960500	d__Bacteria	73.29808494320885	41.82064345972159
SRR8960500	d__Archaea	95.12003314164542	89.39256700299819
SRR8960502	d__Bacteria	79.34103854229588	29.019501555006695
SRR8960502	d__Archaea	96.14727594411568	95.34500640595449
SRR8960512	d__Bacteria	52.03362229204021	12.728307535407039
SRR8960512	d__Archaea	87.37997931951351	0.19695701413166575
SRR8960514	d__Bacteria	71.03241964448613	34.113409196799196
SRR8960514	d__Archaea	94.84454661033274	0.10209454339981251
SRR8960520	d__Bacteria	72.14055138632655	36.90758206817314
SRR8960520	d__Archaea	91.69040413031867	79.93590884813958
SRR8960528	d__Bacteria	70.73086227093869	12.6411769858348
SRR8960528	d__Archaea	16.049382716049383	0.0
SRR8960530	d__Bacteria	73.4897839106804	23.57559377307287
SRR8960530	d__Archaea	9.670517757809156	0.0
SRR8960540	d__Bacteria	82.37584692815759	46.72068696718545
SRR8960540	d__Archaea	88.8695652173913	78.66039952996474
SRR8960549	d__Bacteria	60.44162581563168	26.264237027009578
SRR8960549	d__Archaea	91.51441331709297	0.535931790499391
SRR8960550	d__Bacteria	66.39587183544957	28.516803770772388
SRR8960550	d__Archaea	12.368073878627968	0.13192612137203166
SRR8960558	d__Bacteria	73.1863085043058	37.29874095232688
SRR8960558	d__Archaea	94.66165170788403	0.027442371020856202
SRR8960562	d__Bacteria	59.91454913424781	27.77592479699895
SRR8960562	d__Archaea	25.02776749352092	39.8741206960385
SRR8960565	d__Bacteria	66.00767755545203	14.650046235320206
SRR8960565	d__Archaea	5.357142857142857	0.0
SRR8960570	d__Bacteria	71.7643736868504	18.52384543811554
SRR8960570	d__Archaea	9.403669724770642	0.0
SRR8960575	d__Bacteria	67.1580592051225	18.947939064502116
SRR8960575	d__Archaea	1.5974440894568689	0.0
SRR8960580	d__Bacteria	68.6299095331593	35.44242309159347
SRR8960580	d__Archaea	4.553191489361702	0.574468085106383
SRR8960587	d__Bacteria	60.6919610983502	30.77889134174459
SRR8960587	d__Archaea	0.7159904534606205	0.0
SRR8960591	d__Bacteria	67.7879641414263	33.49407407014712
SRR8960591	d__Archaea	50.18526142445451	1.0978454782489366
SRR8960592	d__Bacteria	84.50020876530961	28.514521027579185
SRR8960592	d__Archaea	113.10116086235489	1.658374792703151
SRR8960594	d__Bacteria	68.85972208912314	12.604849065644466
SRR8960594	d__Archaea	8.50246845858475	0.0
SRR8960595	d__Bacteria	72.32261633915893	28.44522074710585
SRR8960595	d__Archaea	31.67701863354037	0.0
SRR8960596	d__Bacteria	73.13519229512345	24.514498594801857
SRR8960596	d__Archaea	36.41304347826087	0.0
SRR8960598	d__Bacteria	74.64688063772913	25.479223026125
SRR8960598	d__Archaea	24.867275430027608	0.8282013166277342
SRR8960600	d__Bacteria	79.43842573842453	22.65138352504119
SRR8960600	d__Archaea	32.30769230769231	0.0
SRR8960604	d__Bacteria	43.681789498582106	8.788411568962145
SRR8960604	d__Archaea	23.3497144375083	0.0
SRR8960611	d__Bacteria	68.84893978107267	32.82303538430749
SRR8960611	d__Archaea	95.7794197818715	85.9885853679571
SRR8960615	d__Bacteria	72.54857010073196	44.406333508653354
SRR8960615	d__Archaea	94.06180173306447	88.10943375660798
SRR8960616	d__Bacteria	87.57155118676997	33.00634656506084
SRR8960616	d__Archaea	93.53442853908275	0.2163576442174646
SRR8960621	d__Bacteria	65.28282375910793	36.375473008332996
SRR8960621	d__Archaea	96.25387339530765	80.40101498766838
SRR8960624	d__Bacteria	56.8513603112915	27.528253020991194
SRR8960624	d__Archaea	0.0	0.0
SRR8960631	d__Bacteria	71.35602035958196	44.37344222971762
SRR8960631	d__Archaea	88.42101528965199	1.2912838341196922
SRR8960633	d__Bacteria	46.8808790801639	21.899099810601903
SRR8960633	d__Archaea	81.53773844460748	75.8185069699193
SRR8960634	d__Bacteria	70.08469405372753	40.8371835263644
SRR8960634	d__Archaea	93.76077165856945	0.0758892159296429
SRR8960636	d__Bacteria	72.2256804148349	31.62671527897425
SRR8960636	d__Archaea	90.764654069236	0.5301557228565256
SRR8960639	d__Bacteria	56.7208762941106	24.65701222497335
SRR8960639	d__Archaea	62.57386736703874	45.84883636098344
SRR8960643	d__Bacteria	49.47718770331815	21.698926480156146
SRR8960643	d__Archaea	84.39441820828748	79.38962468487021
SRR8960652	d__Bacteria	75.57123421980879	39.12240090968161
SRR8960652	d__Archaea	91.66167730253069	82.86628017348384
SRR8960663	d__Bacteria	78.44207100977714	49.899326807444346
SRR8960663	d__Archaea	91.76224899598392	0.0
SRR8960665	d__Bacteria	70.3994156454352	23.46585789482584
SRR8960665	d__Archaea	18.977396349570892	0.0
SRR8960666	d__Bacteria	76.18999859587187	25.7637154727436
SRR8960666	d__Archaea	51.231527093596064	15.763546798029557
SRR8960667	d__Bacteria	55.3009538652536	8.743747743106503
SRR8960667	d__Archaea	3.948942959712804	0.33905065815715996
SRR8960668	d__Bacteria	65.1493965492001	24.200005145945216
SRR8960668	d__Archaea	9.6	4.0
SRR8960669	d__Bacteria	80.7746929227262	27.516873925188122
SRR8960669	d__Archaea	0.0	0.0
SRR8960671	d__Bacteria	69.10139711124388	31.221739604847443
SRR8960671	d__Archaea	97.37389447437774	0.014195165003363637
SRR8960673	d__Bacteria	78.4541727040385	25.114121463176403
SRR8960673	d__Archaea	75.08106843178551	70.738474910574
SRR8960674	d__Bacteria	75.4241279620677	34.806873371954325
SRR8960674	d__Archaea	91.45010069474556	84.86880775494079
SRR8960679	d__Bacteria	61.793552945732245	30.474709286609645
SRR8960679	d__Archaea	11.121573550952082	0.0
SRR8960682	d__Bacteria	69.95070621779892	40.154371261932
SRR8960682	d__Archaea	41.81133461927069	0.26637273812804263
SRR8960686	d__Bacteria	65.35405474177458	44.099439715392705
SRR8960686	d__Archaea	93.89538762620647	0.971845394297914
SRR8960688	d__Bacteria	83.03251009986734	35.137389790254026
SRR8960688	d__Archaea	96.2681174820419	89.26509967271645
SRR8960690	d__Bacteria	79.83809034957187	42.24549198377303
SRR8960690	d__Archaea	95.52558946455328	89.60413216623294
SRR8960700	d__Bacteria	76.07306036727863	24.414169925475523
SRR8960700	d__Archaea	13.88888888888889	0.0
SRR8960702	d__Bacteria	67.61579270801542	24.054942246060648
SRR8960702	d__Archaea	24.603960396039604	0.0
SRR8960705	d__Bacteria	70.91977953396831	35.00368329934554
SRR8960705	d__Archaea	88.47565451431367	80.96403229752876
SRR8960706	d__Bacteria	64.67566352763191	27.82095442735455
SRR8960706	d__Archaea	86.34865272963144	0.0
SRR8960709	d__Bacteria	60.877596625859695	15.996505445706985
SRR8960709	d__Archaea	94.79774485286868	0.13534468077478107
SRR8960710	d__Bacteria	64.10848220153281	30.30516275131272
SRR8960710	d__Archaea	71.98941946262008	54.19741055269386
SRR8960712	d__Bacteria	70.28799531653517	37.62970412022152
SRR8960712	d__Archaea	93.35842525309414	64.27148724570392
SRR8960715	d__Bacteria	58.29139307573129	30.5840502537712
SRR8960715	d__Archaea	76.46071326208902	0.18561738252193968
SRR8960717	d__Bacteria	50.54466969012721	20.174848127325102
SRR8960717	d__Archaea	0.16369961121342336	0.5729486392469818
SRR8960721	d__Bacteria	63.20254874943082	32.65932279561504
SRR8960721	d__Archaea	2.5111169238817683	0.0
SRR8960722	d__Bacteria	69.64464589868713	20.68298333501251
SRR8960722	d__Archaea	35.4120267260579	0.0
SRR8960729	d__Bacteria	58.42077317893353	34.609455422835616
SRR8960729	d__Archaea	56.29834254143646	1.376192867905575
SRR8960731	d__Bacteria	64.59427091331811	18.829657612353223
SRR8960731	d__Archaea	49.31506849315068	0.0
SRR8960733	d__Bacteria	73.77460448682648	26.306395211181194
SRR8960733	d__Archaea	4.017857142857143	0.6138392857142857
SRR8960742	d__Bacteria	57.585119244794	23.13056565024791
SRR8960742	d__Archaea	84.58278532807249	0.0
SRR8960761	d__Bacteria	72.18213899295952	28.959642162757504
SRR8960761	d__Archaea	3.9119804400977993	0.0
SRR8960777	d__Bacteria	82.22301179332105	57.07337781592329
SRR8960777	d__Archaea	95.60758778000897	89.98888737254596
SRR8960781	d__Bacteria	87.0245110175786	63.184649665758855
SRR8960781	d__Archaea	95.82621644111593	88.62063679761748
SRR8960790	d__Bacteria	78.79712268467378	37.396822251501085
SRR8960790	d__Archaea	29.146039603960393	0.0
SRR8960794	d__Bacteria	67.77174205637476	36.8504775774436
SRR8960794	d__Archaea	0.0	0.0
SRR8960796	d__Bacteria	61.53845314969617	6.030174500860072
SRR8960796	d__Archaea	5.89491670226399	1.644596326356258
SRR8960801	d__Bacteria	62.77019387008439	25.25274709989198
SRR8960801	d__Archaea	86.42048566733614	0.0
SRR8960804	d__Bacteria	62.317385787694924	25.700299656563715
SRR8960804	d__Archaea	68.31284916201116	0.0
SRR8960805	d__Bacteria	75.85939989492994	21.740567378329732
SRR8960805	d__Archaea	10.063559322033898	0.5296610169491525
SRR8960819	d__Bacteria	74.6952156865582	25.566547966115184
SRR8960819	d__Archaea	15.584731339654754	0.2674446875759786
SRR8960824	d__Bacteria	75.26278291079393	46.983270961252785
SRR8960824	d__Archaea	93.72258951364797	85.30732473653204
SRR8960827	d__Bacteria	56.05548774406868	33.14225944752913
SRR8960827	d__Archaea	56.16268239677119	0.05821173548587395
SRR8960830	d__Bacteria	60.478489789769995	24.47424847246674
SRR8960830	d__Archaea	91.28597388327769	0.10565017115327727
SRR8960831	d__Bacteria	67.60042215847022	36.826498994374624
SRR8960831	d__Archaea	86.18401611820013	0.0241773002014775
SRR8960842	d__Bacteria	64.92608769424037	22.553031491891833
SRR8960842	d__Archaea	90.8485997052011	0.47167824805222147
SRR8960857	d__Bacteria	83.85010367917647	23.021571825491144
SRR8960857	d__Archaea	94.24816664229154	81.21409021582433
SRR8960862	d__Bacteria	84.69779206040876	38.05192273454696
SRR8960862	d__Archaea	91.16982329073102	83.37320416066402
SRR8960864	d__Bacteria	65.0265151660116	37.627722901951074
SRR8960864	d__Archaea	82.15734248509827	18.00850588679617
SRR8960872	d__Bacteria	64.88961696741349	9.908778365411086
SRR8960872	d__Archaea	28.3890511738613	0.11900897976847344
SRR8960888	d__Bacteria	61.053637300104135	28.2493903744084
SRR8960888	d__Archaea	7.0969172765579955	0.0
SRR8960896	d__Bacteria	64.16396123689485	32.222820117234384
SRR8960896	d__Archaea	1.9002375296912115	0.0
SRR8960901	d__Bacteria	71.29640772891071	26.938665941673374
SRR8960901	d__Archaea	11.994342291371995	0.0
SRR8960911	d__Bacteria	37.885917227631786	16.905735404110807
SRR8960911	d__Archaea	50.92332789559543	0.0
SRR8960913	d__Bacteria	56.24655053138577	25.02798531464046
SRR8960913	d__Archaea	10.133669256071103	0.0
SRR8960915	d__Bacteria	61.059773441042445	15.85017640596092
SRR8960915	d__Archaea	12.911457004337842	0.0
SRR8960916	d__Bacteria	64.40626644044056	34.00783897122383
SRR8960916	d__Archaea	32.52699193658603	0.0
SRR8960918	d__Bacteria	66.93756847358172	21.358066458303277
SRR8960918	d__Archaea	8.409823865045894	0.0
SRR8960921	d__Bacteria	61.38627718817528	18.17948654362185
SRR8960921	d__Archaea	17.098609355246523	0.37926675094816686
SRR8960922	d__Bacteria	64.50517333024173	20.25706464553721
SRR8960922	d__Archaea	94.83968735045461	88.49896315201786
SRR8960927	d__Bacteria	78.67184074881463	22.307374885896483
SRR8960927	d__Archaea	87.6879723325221	0.0
SRR8960944	d__Bacteria	62.48783588051163	13.398050206660544
SRR8960944	d__Archaea	19.22077922077922	0.0
SRR8960959	d__Bacteria	63.40644622792362	19.178913968349637
SRR8960959	d__Archaea	91.99235344095158	80.1371525670591
SRR8960960	d__Bacteria	63.966079796224875	20.534356850126386
SRR8960960	d__Archaea	92.10890325326524	29.300667677493152
SRR8960962	d__Bacteria	48.06803874525449	13.378477684024123
SRR8960962	d__Archaea	57.48945876823115	0.20045621068638972
SRR8960970	d__Bacteria	54.7016386248549	20.297071357280096
SRR8960970	d__Archaea	3.9373138194534385	0.0
SRR8960976	d__Bacteria	70.6090379350816	22.612676266142522
SRR8960976	d__Archaea	12.857142857142856	0.0
SRR8960980	d__Bacteria	84.03052486193158	26.05267196388894
SRR8960980	d__Archaea	95.44459644322846	0.8632010943912449
SRR8960985	d__Bacteria	77.01252295715615	53.85654911412621
SRR8960985	d__Archaea	94.30441635774541	0.292623836072273
SRR8960986	d__Bacteria	66.26302620985608	20.57106979427686
SRR8960986	d__Archaea	79.96467035158699	0.06837996467035158
